,tweet_id,begin,end,type,extraction,drug,tweet,meddra_code,meddra_term,clean_tweets,label,ADR
102,343828151400554496,57.0,70.0,ADR,brain shivers,effexor,"no med orders til effexor is fully exited. still having brain shivers, but mostly when i don't eat. #effexor #withdrawal #depression",10014358.0,electric shock sensation,"no med orders til effexor is fully exited . still having brain shivers , but mostly when i do not eat . <hashtag> effexor </hashtag> <hashtag> withdrawal </hashtag> <hashtag> depression </hashtag>",1,1
103,343828151400554496,111.0,121.0,ADR,withdrawal,effexor,"no med orders til effexor is fully exited. still having brain shivers, but mostly when i don't eat. #effexor #withdrawal #depression",10048010.0,withdrawal syndrome,"no med orders til effexor is fully exited . still having brain shivers , but mostly when i do not eat . <hashtag> effexor </hashtag> <hashtag> withdrawal </hashtag> <hashtag> depression </hashtag>",1,1
104,343855437420052480,116.0,131.0,ADR,barely function,venlafaxine,@onemoremum did i read in a blog post that you took venlafaxine? i am on 300mg and if i forget it for one day i can barely function the next,10027372.0,mental function decreased,<user> did i read in a blog post that you took venlafaxine ? i am on 3 0 0 mg and if i forget it for one day i can barely function the next,1,1
105,343885385077768193,0.0,13.0,ADR,Restless arms,quetiapine,restless arms &amp; legs! blood quetiapine :-/,10028006.0,motor restlessness,restless arms & legs ! blood quetiapine <annoyed>,1,1
106,343885385077768193,0.0,24.0,ADR,restless arms &amp; legs,quetiapine,restless arms &amp; legs! blood quetiapine :-/,10038742.0,restless legs,restless arms & legs ! blood quetiapine <annoyed>,1,1
107,343904497518669824,10.0,18.0,ADR,sleeping,humira,i've been sleeping most of my day away thanks to my humira shot. some days i feel like just giving up. #sick&amp;tired,10041349.0,somnolence,i have been sleeping most of my day away thanks to my humira shot . some days i feel like just giving up . <hashtag> sick </hashtag> & tired,1,1
108,343910899507154944,101.0,112.0,ADR,gain weight,seroquel,"at my old weight my bmi was 18.4. i hate seroquel and prozac and my new pill, i don't eat but still gain weight.",10047896.0,weight gain,"at my old weight my bmi was <number> . i hate seroquel and prozac and my new pill , i do not eat but still gain weight .",1,1
109,344013339350929408,74.0,80.0,ADR,zombie,lamictal,@bmccarthy32 glad to here it's keppra over the others. lamictal made me a zombie. first seizure is a bitch eh?,10016384.0,felt like a zombie,<user> glad to here it ' s keppra over the others . lamictal made me a zombie . first seizure is a bitch eh ?,1,1
110,344117668200210433,44.0,51.0,ADR,ab pain,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10000081.0,abdominal pain,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
111,344117668200210433,53.0,59.0,ADR,cramps,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10011293.0,cramps,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
112,344117668200210433,123.0,130.0,ADR,fatique,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10016256.0,fatigue,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
113,344117668200210433,87.0,101.0,ADR,joint problems,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10023211.0,joint disorder,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
114,344117668200210433,60.0,66.0,ADR,nausea,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10028813.0,nausea,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
115,344117668200210433,78.0,82.0,ADR,skin,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10040831.0,skin disorder,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
116,344117668200210433,103.0,118.0,ADR,ulcers in mouth,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10045319.0,ulcer mouth,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
117,344117668200210433,67.0,76.0,ADR,vomitting,humira,"rt @ellus_cooper: @uclaibd even w/ humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",10047700.0,vomiting,"rt <user> : <user> even w / humira : ab pain , cramps , nausea , vomitting , skin & joint problems , ulcers in mouth & fatique <hashtag> uclaibdnurses2013 </hashtag>",1,1
118,344173110209179648,85.0,98.0,ADR,reacted badly,seroquel,@wayne386 they probably would have offered me the full anti psychotic menu had i not reacted badly to seroquel #handy #bonus,10016370.0,feeling unwell,<user> they probably would have offered me the full anti psychotic menu had i not reacted badly to seroquel <hashtag> handy </hashtag> <hashtag> bonus </hashtag>,1,1
119,344189386763681792,77.0,80.0,ADR,ill,victoza,@c4dispatches i was prescribed victoza for obesity in july 2010. i have been ill ever since. evil drug #diabetes,10021345.0,ill feeling,<user> i was prescribed victoza for obesity in <date> . i have been ill ever since . evil drug <hashtag> diabetes </hashtag>,1,1
120,344197668291108864,,,,,lamotrigine,@simplyni @joe_schmuck @l82life @ezell_jenkins lol good ol anger management my pills are lamotrigine,,,<user> <user> <user> <user> lol good ol anger management my pills are lamotrigine,0,0
121,344204406113312768,45.0,48.0,ADR,OCD,vyvanse,"rt @vyvanseswag: vyvanse, commonly known as ocd in a pill.",10029898.0,obsessive-compulsive disorder,"rt <user> : vyvanse , commonly known as ocd in a pill .",1,1
122,344220746198958080,111.0,120.0,ADR,dehydrate,vyvanse,i'm having to pee way too much this drive.. drinking too much water. fuck you 70mg vyvanse and your ability to dehydrate the fuck out of me.,10012174.0,dehydration,i am having to pee way too much this drive . <repeated> drinking too much water . fuck you 7 0 mg vyvanse and your ability to dehydrate the fuck out of me .,1,1
123,344220746198958080,14.0,30.0,ADR,pee way too much,vyvanse,i'm having to pee way too much this drive.. drinking too much water. fuck you 70mg vyvanse and your ability to dehydrate the fuck out of me.,10046600.0,urination frequency of,i am having to pee way too much this drive . <repeated> drinking too much water . fuck you 7 0 mg vyvanse and your ability to dehydrate the fuck out of me .,1,1
124,344267687582642177,5.0,9.0,ADR,rant,paxil,this rant could be #paxil withdrawl...or delayed divorce rage.,10002368.0,anger,this rant could be <hashtag> paxil </hashtag> withdrawl . <repeated> or delayed divorce rage .,1,1
125,344267687582642177,26.0,35.0,ADR,withdrawl,paxil,this rant could be #paxil withdrawl...or delayed divorce rage.,10048010.0,withdrawal syndrome,this rant could be <hashtag> paxil </hashtag> withdrawl . <repeated> or delayed divorce rage .,1,1
126,344268787182338049,11.0,20.0,ADR,addiction,paxil,"also, yay addiction. it's drugs i need for living, but it's still dependance. every time i get a ""paxil headache"" i realize this. oh well.",10001125.0,addiction,"also , yay addiction . it ' s drugs i need for living , but it ' s still dependance . every time i get a "" paxil headache "" i realize this . oh well .",1,1
127,344268787182338049,67.0,77.0,ADR,dependance,paxil,"also, yay addiction. it's drugs i need for living, but it's still dependance. every time i get a ""paxil headache"" i realize this. oh well.",10013663.0,drug dependence,"also , yay addiction . it ' s drugs i need for living , but it ' s still dependance . every time i get a "" paxil headache "" i realize this . oh well .",1,1
128,344268787182338049,106.0,114.0,ADR,headache,paxil,"also, yay addiction. it's drugs i need for living, but it's still dependance. every time i get a ""paxil headache"" i realize this. oh well.",10019211.0,headache,"also , yay addiction . it ' s drugs i need for living , but it ' s still dependance . every time i get a "" paxil headache "" i realize this . oh well .",1,1
129,344309040282734593,96.0,105.0,ADR,depressed,vyvanse,"gotta find an alternative to vyvanse, asap. i'd rather be sleepy &amp; happy, than alert &amp; depressed!",10012378.0,depression,"gotta find an alternative to vyvanse , asap . i ' d rather be sleepy & happy , than alert & depressed !",1,1
130,344347416289488896,24.0,47.0,ADR,felt like sumo wrestler,humira,@almostwell yeh same bk felt like sumo wrestler on it all time :( think its f****ed me 4life :( ironic as humira is used to treat artheritis,10005264.0,bloated feeling,<user> yeh same bk felt like sumo wrestler on it all time <sad> think its f****ed <censored> me 4 life <sad> ironic as humira is used to treat artheritis,1,1
131,344351386542174208,70.0,85.0,ADR,feel disgusting,seroquel,okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well good times good vibes don't be sad,10028822.0,nauseated,okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well good times good vibes do not be sad,1,1
132,344351386542174208,48.0,61.0,ADR,urge to vomit,seroquel,okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well good times good vibes don't be sad,10047700.0,vomiting,okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well good times good vibes do not be sad,1,1
133,344384333588602880,48.0,73.0,ADR,cleaned my entire kitchen,vyvanse,why not to take vyvanse late in the day: i just cleaned my entire kitchen. it's 3am. #addproblems @vyvanseswag,10010219.0,compulsions,why not to take vyvanse late in the day : i just cleaned my entire kitchen . it ' s <time> . <hashtag> add problems </hashtag> <user>,1,1
134,344384333588602880,80.0,83.0,ADR,3am,vyvanse,why not to take vyvanse late in the day: i just cleaned my entire kitchen. it's 3am. #addproblems @vyvanseswag,10022437.0,insomnia,why not to take vyvanse late in the day : i just cleaned my entire kitchen . it ' s <time> . <hashtag> add problems </hashtag> <user>,1,1
135,344496248478384128,57.0,66.0,ADR,migraines,effexor,@magnoliapearl missing a day of meds is never fun. i get migraines if i don't get my effexor. do you just get super tired?,10027599.0,migraine,<user> missing a day of meds is never fun . i get migraines if i do not get my effexor . do you just get super tired ?,1,1
136,344496248478384128,116.0,121.0,ADR,tired,effexor,@magnoliapearl missing a day of meds is never fun. i get migraines if i don't get my effexor. do you just get super tired?,10043890.0,tiredness,<user> missing a day of meds is never fun . i get migraines if i do not get my effexor . do you just get super tired ?,1,1
137,344528512004272129,4.0,8.0,ADR,high,vyvanse,i'm high af on vyvanse.,10016333.0,feeling high,i am high af on vyvanse .,1,1
138,344581349547589636,107.0,125.0,ADR,digestive problems,victoza,@doctorchristian @c4dispatch re victoza i was prescribed this in 2010 for obesity. caused pancreatitis and digestive problems ever since,10018028.0,gastrointestinal upset,<user> <user> re victoza i was prescribed this in <number> for obesity . caused pancreatitis and digestive problems ever since,1,1
